Time	CellId	RNTI	BWPId	SINR(dB)
4.09507	1	1	0	33.8675
4.10007	1	1	0	33.8657
4.10507	1	1	0	33.8639
4.11007	1	1	0	33.8622
4.11507	1	1	0	33.8604
4.12007	1	1	0	33.8586
4.12507	1	1	0	33.8569
4.13007	1	1	0	33.8551
4.13507	1	1	0	33.8534
4.14007	1	1	0	33.8516
4.14507	1	1	0	33.8498
4.14607	1	1	0	33.8495
4.15007	1	1	0	33.8481
4.15507	1	1	0	33.8463
4.16007	1	1	0	33.8445
4.16507	1	1	0	33.8428
4.17007	1	1	0	33.841
4.17507	1	1	0	33.8393
4.18007	1	1	0	33.8375
4.18507	1	1	0	33.8357
4.19007	1	1	0	33.834
4.19507	1	1	0	33.8322
4.20007	1	1	0	33.8304
4.20507	1	1	0	33.8287
4.21007	1	1	0	33.8269
4.21507	1	1	0	33.8251
4.22007	1	1	0	33.8234
4.22507	1	1	0	33.8216
4.22607	1	1	0	33.8212
4.23007	1	1	0	33.8198
4.23507	1	1	0	33.8181
4.24007	1	1	0	33.8163
4.24507	1	1	0	33.8145
4.25007	1	1	0	33.8128
4.25507	1	1	0	33.811
4.26007	1	1	0	33.8092
4.26507	1	1	0	33.8075
4.27007	1	1	0	33.8057
4.27507	1	1	0	33.8039
4.28007	1	1	0	33.8022
4.28507	1	1	0	33.8004
4.29007	1	1	0	33.7986
4.29507	1	1	0	33.7969
4.30007	1	1	0	33.7951
4.30507	1	1	0	33.7933
4.30607	1	1	0	33.793
4.31007	1	1	0	33.7916
4.31507	1	1	0	33.7898
4.32007	1	1	0	33.788
4.32507	1	1	0	33.7862
4.33007	1	1	0	33.7845
4.33507	1	1	0	33.7827
4.34007	1	1	0	33.7809
4.34507	1	1	0	33.7792
4.35007	1	1	0	33.7774
4.35507	1	1	0	33.7756
4.36007	1	1	0	33.7739
4.36507	1	1	0	33.7721
4.37007	1	1	0	33.7703
4.37507	1	1	0	33.7685
4.38007	1	1	0	33.7668
4.38507	1	1	0	33.765
4.38607	1	1	0	33.7646
4.39007	1	1	0	33.7632
4.39507	1	1	0	33.7614
4.40007	1	1	0	33.7597
4.40507	1	1	0	33.7579
4.41007	1	1	0	33.7561
4.41507	1	1	0	33.7544
4.42007	1	1	0	33.7526
4.42507	1	1	0	33.7508
4.43007	1	1	0	33.749
4.43507	1	1	0	33.7473
4.44007	1	1	0	33.7455
4.44507	1	1	0	33.7437
4.45007	1	1	0	33.7419
4.45507	1	1	0	33.7402
4.46007	1	1	0	33.7384
4.46507	1	1	0	33.7366
4.46607	1	1	0	33.7363
4.47007	1	1	0	33.7348
4.47507	1	1	0	33.7331
4.48007	1	1	0	33.7313
4.48507	1	1	0	33.7295
4.49007	1	1	0	33.7277
4.49507	1	1	0	33.726
4.50007	1	1	0	33.7242
4.50507	1	1	0	33.7224
4.51007	1	1	0	33.7206
4.51107	1	1	0	33.7203
4.51507	1	1	0	33.7189
4.52007	1	1	0	33.7171
4.52507	1	1	0	33.7153
4.53007	1	1	0	33.7135
4.53507	1	1	0	33.7118
4.54007	1	1	0	33.71
4.54507	1	1	0	33.7082
4.54607	1	1	0	33.7078
4.55007	1	1	0	33.7064
4.55507	1	1	0	33.7046
4.56007	1	1	0	33.7029
4.56507	1	1	0	33.7011
4.57007	1	1	0	33.6993
4.57507	1	1	0	33.6975
4.58007	1	1	0	33.6957
4.58507	1	1	0	33.694
4.59007	1	1	0	33.6922
4.59507	1	1	0	33.6904
4.60007	1	1	0	33.6886
4.60507	1	1	0	33.6869
4.61007	1	1	0	33.6851
4.61507	1	1	0	33.6833
4.62007	1	1	0	33.6815
4.62507	1	1	0	33.6797
4.62607	1	1	0	33.6794
4.63007	1	1	0	33.678
4.63507	1	1	0	33.6762
4.64007	1	1	0	33.6744
4.64507	1	1	0	33.6726
4.65007	1	1	0	33.6708
4.65507	1	1	0	33.669
4.66007	1	1	0	33.6673
4.66507	1	1	0	33.6655
4.67007	1	1	0	33.6637
4.67507	1	1	0	33.6619
4.68007	1	1	0	33.6601
4.68507	1	1	0	33.6584
4.69007	1	1	0	33.6566
4.69507	1	1	0	33.6548
4.70007	1	1	0	33.653
4.70507	1	1	0	33.6512
4.70607	1	1	0	33.6509
4.71007	1	1	0	33.6494
4.71507	1	1	0	33.6477
4.72007	1	1	0	33.6459
4.72507	1	1	0	33.6441
4.73007	1	1	0	33.6423
4.73507	1	1	0	33.6405
4.74007	1	1	0	33.6387
4.74507	1	1	0	33.637
4.75007	1	1	0	33.6352
4.75507	1	1	0	33.6334
4.76007	1	1	0	33.6316
4.76507	1	1	0	33.6298
4.77007	1	1	0	33.628
4.77507	1	1	0	33.6262
4.78007	1	1	0	33.6245
4.78507	1	1	0	33.6227
4.78607	1	1	0	33.6223
4.79007	1	1	0	33.6209
4.79507	1	1	0	33.6191
4.80007	1	1	0	33.6173
4.80507	1	1	0	33.6155
4.81007	1	1	0	33.6137
4.81507	1	1	0	33.612
4.82007	1	1	0	33.6102
4.82507	1	1	0	33.6084
4.83007	1	1	0	33.6066
4.83507	1	1	0	33.6048
4.84007	1	1	0	33.603
4.84507	1	1	0	33.6012
4.85007	1	1	0	33.5994
4.85507	1	1	0	33.5976
4.86007	1	1	0	33.5959
4.86507	1	1	0	33.5941
4.86607	1	1	0	33.5937
4.87007	1	1	0	33.5923
4.87507	1	1	0	33.5905
4.88007	1	1	0	33.5887
4.88507	1	1	0	33.5869
4.89007	1	1	0	33.5851
4.89507	1	1	0	33.5833
4.90007	1	1	0	33.5815
4.90507	1	1	0	33.5798
4.91007	1	1	0	33.578
4.91507	1	1	0	33.5762
4.92007	1	1	0	33.5744
4.92507	1	1	0	33.5726
4.93007	1	1	0	33.5708
4.93507	1	1	0	33.569
4.94007	1	1	0	33.5672
4.94507	1	1	0	33.5654
4.94607	1	1	0	33.5651
4.95007	1	1	0	33.5636
4.95507	1	1	0	33.5619
4.96007	1	1	0	33.5601
4.96507	1	1	0	33.5583
4.97007	1	1	0	33.5565
4.97507	1	1	0	33.5547
4.98007	1	1	0	33.5529
4.98507	1	1	0	33.5511
4.99007	1	1	0	33.5493
4.99507	1	1	0	33.5475
5.00007	1	1	0	33.5457
5.00507	1	1	0	33.5439
5.01007	1	1	0	33.5421
5.01507	1	1	0	33.5403
5.02007	1	1	0	33.5385
5.02507	1	1	0	33.5368
5.02607	1	1	0	33.5364
5.03007	1	1	0	33.535
5.03507	1	1	0	33.5332
5.04007	1	1	0	33.5314
5.04507	1	1	0	33.5296
5.05007	1	1	0	33.5278
5.05507	1	1	0	33.526
5.06007	1	1	0	33.5242
5.06507	1	1	0	33.5224
5.07007	1	1	0	33.5206
5.07507	1	1	0	33.5188
5.08007	1	1	0	33.517
5.08507	1	1	0	33.5152
5.09007	1	1	0	33.5134
5.09507	1	1	0	33.5116
5.10007	1	1	0	33.5098
5.10507	1	1	0	33.508
5.10607	1	1	0	33.5077
5.11007	1	1	0	33.5062
5.11507	1	1	0	33.5044
5.12007	1	1	0	33.5026
5.12507	1	1	0	33.5008
5.13007	1	1	0	33.499
5.13507	1	1	0	33.4973
5.14007	1	1	0	33.4955
5.14507	1	1	0	33.4937
5.15007	1	1	0	33.4919
5.15507	1	1	0	33.4901
5.16007	1	1	0	33.4883
5.16507	1	1	0	33.4865
5.17007	1	1	0	33.4847
5.17507	1	1	0	33.4829
5.18007	1	1	0	33.4811
5.18507	1	1	0	33.4793
5.18607	1	1	0	33.4789
5.19007	1	1	0	33.4775
5.19507	1	1	0	33.4757
5.20007	1	1	0	33.4739
5.20507	1	1	0	33.4721
5.21007	1	1	0	33.4703
5.21507	1	1	0	33.4685
5.22007	1	1	0	33.4667
5.22507	1	1	0	33.4649
5.23007	1	1	0	33.4631
5.23507	1	1	0	33.4613
5.24007	1	1	0	33.4595
5.24507	1	1	0	33.4577
5.25007	1	1	0	33.4559
5.25507	1	1	0	33.4541
5.26007	1	1	0	33.4523
5.26507	1	1	0	33.4505
5.26607	1	1	0	33.4501
5.27007	1	1	0	33.4487
5.27507	1	1	0	33.4469
5.28007	1	1	0	33.4451
5.28507	1	1	0	33.4433
5.29007	1	1	0	33.4415
5.29507	1	1	0	33.4397
5.30007	1	1	0	33.4379
5.30507	1	1	0	33.4361
5.31007	1	1	0	33.4343
5.31507	1	1	0	33.4325
5.32007	1	1	0	33.4306
5.32507	1	1	0	33.4288
5.33007	1	1	0	33.427
5.33507	1	1	0	33.4252
5.34007	1	1	0	33.4234
5.34507	1	1	0	33.4216
5.34607	1	1	0	33.4213
5.35007	1	1	0	33.4198
5.35507	1	1	0	33.418
5.36007	1	1	0	33.4162
5.36507	1	1	0	33.4144
5.37007	1	1	0	33.4126
5.37507	1	1	0	33.4108
5.38007	1	1	0	33.409
5.38507	1	1	0	33.4072
5.39007	1	1	0	33.4054
5.39507	1	1	0	33.4036
5.40007	1	1	0	33.4018
5.40507	1	1	0	33.4
5.41007	1	1	0	33.3982
5.41507	1	1	0	33.3964
5.42007	1	1	0	33.3946
5.42507	1	1	0	33.3928
5.42607	1	1	0	33.3924
5.43007	1	1	0	33.391
5.43507	1	1	0	33.3891
5.44007	1	1	0	33.3873
5.44507	1	1	0	33.3855
5.45007	1	1	0	33.3837
5.45507	1	1	0	33.3819
5.46007	1	1	0	33.3801
5.46507	1	1	0	33.3783
5.47007	1	1	0	33.3765
5.47507	1	1	0	33.3747
5.48007	1	1	0	33.3729
5.48507	1	1	0	33.3711
5.49007	1	1	0	33.3693
5.49507	1	1	0	33.3675
5.50007	1	1	0	33.3657
5.50507	1	1	0	33.3638
5.50607	1	1	0	33.3635
5.51007	1	1	0	33.362
5.51507	1	1	0	33.3602
5.52007	1	1	0	33.3584
5.52507	1	1	0	33.3566
5.53007	1	1	0	33.3548
5.53507	1	1	0	33.353
5.54007	1	1	0	33.3512
5.54507	1	1	0	33.3494
5.55007	1	1	0	33.3476
5.55507	1	1	0	33.3458
5.56007	1	1	0	33.3439
5.56507	1	1	0	33.3421
5.57007	1	1	0	33.3403
5.57507	1	1	0	33.3385
5.58007	1	1	0	33.3367
5.58507	1	1	0	33.3349
5.58607	1	1	0	33.3345
5.59007	1	1	0	33.3331
5.59507	1	1	0	33.3313
5.60007	1	1	0	33.3295
5.60507	1	1	0	33.3276
5.61007	1	1	0	33.3258
5.61507	1	1	0	33.324
5.62007	1	1	0	33.3222
5.62507	1	1	0	33.3204
5.63007	1	1	0	33.3186
5.63507	1	1	0	33.3168
5.64007	1	1	0	33.315
5.64507	1	1	0	33.3132
5.65007	1	1	0	33.3113
5.65507	1	1	0	33.3095
5.66007	1	1	0	33.3077
5.66507	1	1	0	33.3059
5.66607	1	1	0	33.3055
5.67007	1	1	0	33.3041
5.67507	1	1	0	33.3023
5.68007	1	1	0	33.3005
5.68507	1	1	0	33.2987
5.69007	1	1	0	33.2968
5.69507	1	1	0	33.295
5.70007	1	1	0	33.2932
5.70507	1	1	0	33.2914
5.71007	1	1	0	33.2896
5.71507	1	1	0	33.2878
5.72007	1	1	0	33.286
5.72507	1	1	0	33.2841
5.73007	1	1	0	33.2823
5.73507	1	1	0	33.2805
5.74007	1	1	0	33.2787
5.74507	1	1	0	33.2769
5.74607	1	1	0	33.2765
5.75007	1	1	0	33.2751
5.75507	1	1	0	33.2733
5.76007	1	1	0	33.2714
5.76507	1	1	0	33.2696
5.77007	1	1	0	33.2678
5.77507	1	1	0	33.266
5.78007	1	1	0	33.2642
5.78507	1	1	0	33.2624
5.79007	1	1	0	33.2605
5.79507	1	1	0	33.2587
5.80007	1	1	0	33.2569
5.80507	1	1	0	33.2551
5.81007	1	1	0	33.2533
5.81507	1	1	0	33.2515
5.82007	1	1	0	33.2496
5.82507	1	1	0	33.2478
5.82607	1	1	0	33.2475
5.83007	1	1	0	33.246
5.83507	1	1	0	33.2442
5.84007	1	1	0	33.2424
5.84507	1	1	0	33.2406
5.85007	1	1	0	33.2387
5.85507	1	1	0	33.2369
5.86007	1	1	0	33.2351
5.86507	1	1	0	33.2333
5.87007	1	1	0	33.2315
5.87507	1	1	0	33.2296
5.88007	1	1	0	33.2278
5.88507	1	1	0	33.226
5.89007	1	1	0	33.2242
5.89507	1	1	0	33.2224
5.90007	1	1	0	33.2206
5.90507	1	1	0	33.2187
5.90607	1	1	0	33.2184
5.91007	1	1	0	33.2169
5.91507	1	1	0	33.2151
5.92007	1	1	0	33.2133
5.92507	1	1	0	33.2115
5.93007	1	1	0	33.2096
5.93507	1	1	0	33.2078
5.94007	1	1	0	33.206
5.94507	1	1	0	33.2042
5.95007	1	1	0	33.2024
5.95507	1	1	0	33.2005
5.96007	1	1	0	33.1987
5.96507	1	1	0	33.1969
5.97007	1	1	0	33.1951
5.97507	1	1	0	33.1933
5.98007	1	1	0	33.1914
5.98507	1	1	0	33.1896
5.98607	1	1	0	33.1892
5.99007	1	1	0	33.1878
5.99507	1	1	0	33.186
6.00007	1	1	0	33.1841
6.00507	1	1	0	33.1823
6.01007	1	1	0	33.1805
6.01507	1	1	0	33.1787
6.02007	1	1	0	33.1769
6.02507	1	1	0	33.175
6.03007	1	1	0	33.1732
6.03507	1	1	0	33.1714
6.04007	1	1	0	33.1696
6.04507	1	1	0	33.1677
6.05007	1	1	0	33.1659
6.05507	1	1	0	33.1641
6.06007	1	1	0	33.1623
6.06507	1	1	0	33.1605
6.06607	1	1	0	33.1601
6.07007	1	1	0	33.1586
6.07507	1	1	0	33.1568
6.08007	1	1	0	33.155
6.08507	1	1	0	33.1532
6.09007	1	1	0	33.1513
6.09507	1	1	0	33.1495
6.10007	1	1	0	33.1477
6.10507	1	1	0	33.1459
6.11007	1	1	0	33.144
6.11507	1	1	0	33.1422
6.12007	1	1	0	33.1404
6.12507	1	1	0	33.1386
6.13007	1	1	0	33.1367
6.13507	1	1	0	33.1349
6.14007	1	1	0	33.1331
6.14507	1	1	0	33.1313
6.14607	1	1	0	33.1309
6.15007	1	1	0	33.1294
6.15507	1	1	0	33.1276
6.16007	1	1	0	33.1258
6.16507	1	1	0	33.124
6.17007	1	1	0	33.1221
6.17507	1	1	0	33.1203
6.18007	1	1	0	33.1185
6.18507	1	1	0	33.1167
6.19007	1	1	0	33.1148
6.19507	1	1	0	33.113
6.20007	1	1	0	33.1112
6.20507	1	1	0	33.1094
6.21007	1	1	0	33.1075
6.21507	1	1	0	33.1057
6.22007	1	1	0	33.1039
6.22507	1	1	0	33.102
6.22607	1	1	0	33.1017
6.23007	1	1	0	33.1002
6.23507	1	1	0	33.0984
6.24007	1	1	0	33.0966
6.24507	1	1	0	33.0947
6.25007	1	1	0	33.0929
6.25507	1	1	0	33.0911
6.26007	1	1	0	33.0893
6.26507	1	1	0	33.0874
6.27007	1	1	0	33.0856
6.27507	1	1	0	33.0838
6.28007	1	1	0	33.0819
6.28507	1	1	0	33.0801
6.29007	1	1	0	33.0783
6.29507	1	1	0	33.0765
6.30007	1	1	0	33.0746
6.30507	1	1	0	33.0728
6.30607	1	1	0	33.0724
6.31007	1	1	0	33.071
6.31507	1	1	0	33.0691
6.32007	1	1	0	33.0673
6.32507	1	1	0	33.0655
6.33007	1	1	0	33.0636
6.33507	1	1	0	33.0618
6.34007	1	1	0	33.06
6.34507	1	1	0	33.0582
6.35007	1	1	0	33.0563
6.35507	1	1	0	33.0545
6.36007	1	1	0	33.0527
6.36507	1	1	0	33.0508
6.37007	1	1	0	33.049
6.37507	1	1	0	33.0472
6.38007	1	1	0	33.0453
6.38507	1	1	0	33.0435
6.38607	1	1	0	33.0431
6.39007	1	1	0	33.0417
6.39507	1	1	0	33.0399
6.40007	1	1	0	33.038
6.40507	1	1	0	33.0362
6.41007	1	1	0	33.0344
6.41507	1	1	0	33.0325
6.42007	1	1	0	33.0307
6.42507	1	1	0	33.0289
6.43007	1	1	0	33.027
6.43507	1	1	0	33.0252
6.44007	1	1	0	33.0234
6.44507	1	1	0	33.0215
6.45007	1	1	0	33.0197
6.45507	1	1	0	33.0179
6.46007	1	1	0	33.016
6.46507	1	1	0	33.0142
6.46607	1	1	0	33.0138
6.47007	1	1	0	33.0124
6.47507	1	1	0	33.0105
6.48007	1	1	0	33.0087
6.48507	1	1	0	33.0069
6.49007	1	1	0	33.005
6.49507	1	1	0	33.0032
6.50007	1	1	0	33.0014
6.50507	1	1	0	32.9995
6.51007	1	1	0	32.9977
6.51107	1	1	0	32.9973
6.51207	1	1	0	32.997
6.51507	1	1	0	32.9959
6.51707	1	1	0	32.9951
6.52007	1	1	0	32.994
6.52507	1	1	0	32.9922
6.53007	1	1	0	32.9904
6.53507	1	1	0	32.9885
6.54007	1	1	0	32.9867
6.54507	1	1	0	32.9849
6.54607	1	1	0	32.9845
6.55007	1	1	0	32.983
6.55507	1	1	0	32.9812
6.56007	1	1	0	32.9794
6.56507	1	1	0	32.9775
6.57007	1	1	0	32.9757
6.57507	1	1	0	32.9739
6.58007	1	1	0	32.972
6.58507	1	1	0	32.9702
6.59007	1	1	0	32.9683
6.59507	1	1	0	32.9665
6.60007	1	1	0	32.9647
6.60507	1	1	0	32.9628
6.61007	1	1	0	32.961
6.61507	1	1	0	32.9592
6.62007	1	1	0	32.9573
6.62507	1	1	0	32.9555
6.62607	1	1	0	32.9551
6.63007	1	1	0	32.9537
6.63507	1	1	0	32.9518
6.64007	1	1	0	32.95
6.64507	1	1	0	32.9482
6.65007	1	1	0	32.9463
6.65507	1	1	0	32.9445
6.66007	1	1	0	32.9426
6.66507	1	1	0	32.9408
6.67007	1	1	0	32.939
6.67507	1	1	0	32.9371
6.68007	1	1	0	32.9353
6.68507	1	1	0	32.9335
6.69007	1	1	0	32.9316
6.69507	1	1	0	32.9298
6.70007	1	1	0	32.9279
6.70507	1	1	0	32.9261
6.70607	1	1	0	32.9257
6.71007	1	1	0	32.9243
6.71507	1	1	0	32.9224
6.72007	1	1	0	32.9206
6.72507	1	1	0	32.9188
6.73007	1	1	0	32.9169
6.73507	1	1	0	32.9151
6.74007	1	1	0	32.9132
6.74507	1	1	0	32.9114
6.75007	1	1	0	32.9096
6.75507	1	1	0	32.9077
6.76007	1	1	0	32.9059
6.76507	1	1	0	32.904
6.77007	1	1	0	32.9022
6.77507	1	1	0	32.9004
6.78007	1	1	0	32.8985
6.78507	1	1	0	32.8967
6.78607	1	1	0	32.8963
6.79007	1	1	0	32.8948
6.79507	1	1	0	32.893
6.80007	1	1	0	32.8912
6.80507	1	1	0	32.8893
6.81007	1	1	0	32.8875
6.81507	1	1	0	32.8856
6.82007	1	1	0	32.8838
6.82507	1	1	0	32.882
6.83007	1	1	0	32.8801
6.83507	1	1	0	32.8783
6.84007	1	1	0	32.8764
6.84507	1	1	0	32.8746
6.85007	1	1	0	32.8728
6.85507	1	1	0	32.8709
6.86007	1	1	0	32.8691
6.86507	1	1	0	32.8672
6.86607	1	1	0	32.8669
6.87007	1	1	0	32.8654
6.87507	1	1	0	32.8636
6.88007	1	1	0	32.8617
6.88507	1	1	0	32.8599
6.89007	1	1	0	32.858
6.89507	1	1	0	32.8562
6.90007	1	1	0	32.8543
6.90507	1	1	0	32.8525
6.91007	1	1	0	32.8507
6.91507	1	1	0	32.8488
6.92007	1	1	0	32.847
6.92507	1	1	0	32.8451
6.93007	1	1	0	32.8433
6.93507	1	1	0	32.8414
6.94007	1	1	0	32.8396
6.94507	1	1	0	32.8378
6.94607	1	1	0	32.8374
6.95007	1	1	0	32.8359
6.95507	1	1	0	32.8341
6.96007	1	1	0	32.8322
6.96507	1	1	0	32.8304
6.97007	1	1	0	32.8285
6.97507	1	1	0	32.8267
6.98007	1	1	0	32.8249
6.98507	1	1	0	32.823
6.99007	1	1	0	32.8212
6.99507	1	1	0	32.8193
7.00007	1	1	0	32.8175
7.00507	1	1	0	32.8156
7.01007	1	1	0	32.8138
7.01507	1	1	0	32.8119
7.02007	1	1	0	32.8101
7.02507	1	1	0	32.8083
7.02607	1	1	0	32.8079
7.03007	1	1	0	32.8064
7.03507	1	1	0	32.8046
7.04007	1	1	0	32.8027
7.04507	1	1	0	32.8009
7.05007	1	1	0	32.799
7.05507	1	1	0	32.7972
7.06007	1	1	0	32.7953
7.06507	1	1	0	32.7935
7.07007	1	1	0	32.7917
7.07507	1	1	0	32.7898
7.08007	1	1	0	32.788
7.08507	1	1	0	32.7861
7.09007	1	1	0	32.7843
7.09507	1	1	0	32.7824
7.10007	1	1	0	32.7806
7.10507	1	1	0	32.7787
7.10607	1	1	0	32.7784
7.11007	1	1	0	32.7769
7.11507	1	1	0	32.775
7.12007	1	1	0	32.7732
7.12507	1	1	0	32.7714
7.13007	1	1	0	32.7695
7.13507	1	1	0	32.7677
7.14007	1	1	0	32.7658
7.14507	1	1	0	32.764
7.15007	1	1	0	32.7621
7.15507	1	1	0	32.7603
7.16007	1	1	0	32.7584
7.16507	1	1	0	32.7566
7.17007	1	1	0	32.7547
7.17507	1	1	0	32.7529
7.18007	1	1	0	32.751
7.18507	1	1	0	32.7492
7.18607	1	1	0	32.7488
7.19007	1	1	0	32.7473
7.19507	1	1	0	32.7455
7.20007	1	1	0	32.7436
7.20507	1	1	0	32.7418
7.21007	1	1	0	32.7399
7.21507	1	1	0	32.7381
7.22007	1	1	0	32.7363
7.22507	1	1	0	32.7344
7.23007	1	1	0	32.7326
7.23507	1	1	0	32.7307
7.24007	1	1	0	32.7289
7.24507	1	1	0	32.727
7.25007	1	1	0	32.7252
7.25507	1	1	0	32.7233
7.26007	1	1	0	32.7215
7.26507	1	1	0	32.7196
7.26607	1	1	0	32.7192
7.27007	1	1	0	32.7178
7.27507	1	1	0	32.7159
7.28007	1	1	0	32.7141
7.28507	1	1	0	32.7122
7.29007	1	1	0	32.7104
7.29507	1	1	0	32.7085
7.30007	1	1	0	32.7067
7.30507	1	1	0	32.7048
7.31007	1	1	0	32.703
7.31507	1	1	0	32.7011
7.32007	1	1	0	32.6993
7.32507	1	1	0	32.6974
7.33007	1	1	0	32.6956
7.33507	1	1	0	32.6937
7.34007	1	1	0	32.6919
7.34507	1	1	0	32.69
7.34607	1	1	0	32.6897
7.35007	1	1	0	32.6882
7.35507	1	1	0	32.6863
7.36007	1	1	0	32.6845
7.36507	1	1	0	32.6826
7.37007	1	1	0	32.6808
7.37507	1	1	0	32.6789
7.38007	1	1	0	32.6771
7.38507	1	1	0	32.6752
7.39007	1	1	0	32.6734
7.39507	1	1	0	32.6715
7.40007	1	1	0	32.6697
7.40507	1	1	0	32.6678
7.41007	1	1	0	32.666
7.41507	1	1	0	32.6641
7.42007	1	1	0	32.6623
7.42507	1	1	0	32.6604
7.42607	1	1	0	32.66
7.43007	1	1	0	32.6586
7.43507	1	1	0	32.6567
7.44007	1	1	0	32.6549
7.44507	1	1	0	32.653
7.45007	1	1	0	32.6511
7.45507	1	1	0	32.6493
7.46007	1	1	0	32.6474
7.46507	1	1	0	32.6456
7.47007	1	1	0	32.6437
7.47507	1	1	0	32.6419
7.48007	1	1	0	32.64
7.48507	1	1	0	32.6382
7.49007	1	1	0	32.6363
7.49507	1	1	0	32.6345
7.50007	1	1	0	32.6326
7.50507	1	1	0	32.6308
7.50607	1	1	0	32.6304
7.51007	1	1	0	32.6289
7.51507	1	1	0	32.6271
7.52007	1	1	0	32.6252
7.52507	1	1	0	32.6234
7.53007	1	1	0	32.6215
7.53507	1	1	0	32.6196
7.54007	1	1	0	32.6178
7.54507	1	1	0	32.6159
7.55007	1	1	0	32.6141
7.55507	1	1	0	32.6122
7.56007	1	1	0	32.6104
7.56507	1	1	0	32.6085
7.57007	1	1	0	32.6067
7.57507	1	1	0	32.6048
7.58007	1	1	0	32.603
7.58507	1	1	0	32.6011
7.58607	1	1	0	32.6007
7.59007	1	1	0	32.5993
7.59507	1	1	0	32.5974
7.60007	1	1	0	32.5955
7.60507	1	1	0	32.5937
7.61007	1	1	0	32.5918
7.61507	1	1	0	32.59
7.62007	1	1	0	32.5881
7.62507	1	1	0	32.5863
7.63007	1	1	0	32.5844
7.63507	1	1	0	32.5826
7.64007	1	1	0	32.5807
7.64507	1	1	0	32.5789
7.65007	1	1	0	32.577
7.65507	1	1	0	32.5751
7.66007	1	1	0	32.5733
7.66507	1	1	0	32.5714
7.66607	1	1	0	32.5711
7.67007	1	1	0	32.5696
7.67507	1	1	0	32.5677
7.68007	1	1	0	32.5659
7.68507	1	1	0	32.564
7.69007	1	1	0	32.5621
7.69507	1	1	0	32.5603
7.70007	1	1	0	32.5584
7.70507	1	1	0	32.5566
7.71007	1	1	0	32.5547
7.71507	1	1	0	32.5529
7.72007	1	1	0	32.551
7.72507	1	1	0	32.5492
7.73007	1	1	0	32.5473
7.73507	1	1	0	32.5454
7.74007	1	1	0	32.5436
7.74507	1	1	0	32.5417
7.74607	1	1	0	32.5414
7.75007	1	1	0	32.5399
7.75507	1	1	0	32.538
7.76007	1	1	0	32.5362
7.76507	1	1	0	32.5343
7.77007	1	1	0	32.5324
7.77507	1	1	0	32.5306
7.78007	1	1	0	32.5287
7.78507	1	1	0	32.5269
7.79007	1	1	0	32.525
7.79507	1	1	0	32.5232
7.80007	1	1	0	32.5213
7.80507	1	1	0	32.5194
7.81007	1	1	0	32.5176
7.81507	1	1	0	32.5157
7.82007	1	1	0	32.5139
7.82507	1	1	0	32.512
7.82607	1	1	0	32.5116
7.83007	1	1	0	32.5102
7.83507	1	1	0	32.5083
7.84007	1	1	0	32.5064
7.84507	1	1	0	32.5046
7.85007	1	1	0	32.5027
7.85507	1	1	0	32.5009
7.86007	1	1	0	32.499
7.86507	1	1	0	32.4971
7.87007	1	1	0	32.4953
7.87507	1	1	0	32.4934
7.88007	1	1	0	32.4916
7.88507	1	1	0	32.4897
7.89007	1	1	0	32.4878
7.89507	1	1	0	32.486
7.90007	1	1	0	32.4841
7.90507	1	1	0	32.4823
7.90607	1	1	0	32.4819
7.91007	1	1	0	32.4804
7.91507	1	1	0	32.4786
7.92007	1	1	0	32.4767
7.92507	1	1	0	32.4748
7.93007	1	1	0	32.473
7.93507	1	1	0	32.4711
7.94007	1	1	0	32.4693
7.94507	1	1	0	32.4674
7.95007	1	1	0	32.4655
7.95507	1	1	0	32.4637
7.96007	1	1	0	32.4618
7.96507	1	1	0	32.46
7.97007	1	1	0	32.4581
7.97507	1	1	0	32.4562
7.98007	1	1	0	32.4544
7.98507	1	1	0	32.4525
7.98607	1	1	0	32.4521
7.99007	1	1	0	32.4507
7.99507	1	1	0	32.4488
8.00007	1	1	0	32.4469
8.00507	1	1	0	32.4451
8.01007	1	1	0	32.4432
8.01507	1	1	0	32.4413
8.02007	1	1	0	32.4395
8.02507	1	1	0	32.4376
8.03007	1	1	0	32.4358
8.03507	1	1	0	32.4339
8.04007	1	1	0	32.432
8.04507	1	1	0	32.4302
8.05007	1	1	0	32.4283
8.05507	1	1	0	32.4265
8.06007	1	1	0	32.4246
8.06507	1	1	0	32.4227
8.06607	1	1	0	32.4224
8.07007	1	1	0	32.4209
8.07507	1	1	0	32.419
8.08007	1	1	0	32.4172
8.08507	1	1	0	32.4153
8.09007	1	1	0	32.4134
8.09507	1	1	0	32.4116
8.10007	1	1	0	32.4097
8.10507	1	1	0	32.4078
8.11007	1	1	0	32.406
8.11507	1	1	0	32.4041
8.12007	1	1	0	32.4023
8.12507	1	1	0	32.4004
8.13007	1	1	0	32.3985
8.13507	1	1	0	32.3967
8.14007	1	1	0	32.3948
8.14507	1	1	0	32.3929
8.14607	1	1	0	32.3926
8.15007	1	1	0	32.3911
8.15507	1	1	0	32.3892
8.16007	1	1	0	32.3874
8.16507	1	1	0	32.3855
8.17007	1	1	0	32.3836
8.17507	1	1	0	32.3818
8.18007	1	1	0	32.3799
8.18507	1	1	0	32.378
8.19007	1	1	0	32.3762
8.19507	1	1	0	32.3743
8.20007	1	1	0	32.3725
8.20507	1	1	0	32.3706
8.21007	1	1	0	32.3687
