Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
6.31007	UE  PHY Rxed	631	0	0	1	1	0	MIB
6.31507	UE  PHY Rxed	631	5	0	1	1	0	SIB1
6.32007	UE  PHY Rxed	632	0	0	1	1	0	MIB
6.32507	UE  PHY Rxed	632	5	0	1	1	0	SIB1
6.33007	UE  PHY Rxed	633	0	0	1	1	0	MIB
6.33507	UE  PHY Rxed	633	5	0	1	1	0	SIB1
6.34007	UE  PHY Rxed	634	0	0	1	1	0	MIB
6.34507	UE  PHY Rxed	634	5	0	1	1	0	SIB1
6.35007	UE  PHY Rxed	635	0	0	1	1	0	MIB
6.35507	UE  PHY Rxed	635	5	0	1	1	0	SIB1
6.36007	UE  PHY Rxed	636	0	0	1	1	0	MIB
6.36507	UE  PHY Rxed	636	5	0	1	1	0	SIB1
6.37007	UE  PHY Rxed	637	0	0	1	1	0	MIB
6.37507	UE  PHY Rxed	637	5	0	1	1	0	SIB1
6.38007	UE  PHY Rxed	638	0	0	1	1	0	MIB
6.38507	UE  PHY Rxed	638	5	0	1	1	0	SIB1
6.38607	UE  PHY Rxed	638	6	0	1	1	0	UL_DCI
6.39007	UE  PHY Rxed	639	0	0	1	1	0	MIB
6.39507	UE  PHY Rxed	639	5	0	1	1	0	SIB1
6.40007	UE  PHY Rxed	640	0	0	1	1	0	MIB
6.40507	UE  PHY Rxed	640	5	0	1	1	0	SIB1
6.41007	UE  PHY Rxed	641	0	0	1	1	0	MIB
6.41507	UE  PHY Rxed	641	5	0	1	1	0	SIB1
6.42007	UE  PHY Rxed	642	0	0	1	1	0	MIB
6.42507	UE  PHY Rxed	642	5	0	1	1	0	SIB1
6.43007	UE  PHY Rxed	643	0	0	1	1	0	MIB
6.43507	UE  PHY Rxed	643	5	0	1	1	0	SIB1
6.44007	UE  PHY Rxed	644	0	0	1	1	0	MIB
6.44507	UE  PHY Rxed	644	5	0	1	1	0	SIB1
6.45007	UE  PHY Rxed	645	0	0	1	1	0	MIB
6.45507	UE  PHY Rxed	645	5	0	1	1	0	SIB1
6.46007	UE  PHY Rxed	646	0	0	1	1	0	MIB
6.46507	UE  PHY Rxed	646	5	0	1	1	0	SIB1
6.46607	UE  PHY Rxed	646	6	0	1	1	0	UL_DCI
6.47007	UE  PHY Rxed	647	0	0	1	1	0	MIB
